Date,adm0_a3,Province/State,Country/Region,Lat,Long,Population,Confirmed,r_Confirmed,i_Confirmed,ri_Confirmed,Tot_Confirmed,iTot_Confirmed,rTot_Confirmed,riTot_Confirmed,Deaths,r_Deaths,i_Deaths,ri_Deaths,Tot_Deaths,iTot_Deaths,rTot_Deaths,riTot_Deaths
3/7/22,TUN,NA,Tunisia,33.8869,9.5375,11818618.0,1005804,8510.3351,637.0,5.3898,1005804,637.0,8510.3351,5.3898,27943,236.432,21.0,0.1777,27943,21.0,236.432,0.1777
3/7/22,TUR,NA,Turkey,38.9637,35.2433,84339067.0,14388231,17059.9836,34343.0,40.7202,14388231,34343.0,17059.9836,40.7202,95681,113.448,132.0,0.1565,95681,132.0,113.448,0.1565
3/7/22,UGA,NA,Uganda,1.3733,32.2903,45741000.0,163402,357.2331,19.0,0.0415,163402,19.0,357.2331,0.0415,3592,7.8529,2.0,0.0044,3592,2.0,7.8529,0.0044
3/7/22,UKR,NA,Ukraine,48.3794,31.1656,43733759.0,5040518,11525.4625,0.0,0.0,5040518,0.0,11525.4625,0.0,112459,257.1446,0.0,0.0,112459,0.0,257.1446,0.0
3/7/22,ARE,NA,United Arab Emirates,23.4241,53.8478,9890400.0,883270,8930.5791,386.0,3.9028,883270,386.0,8930.5791,3.9028,2302,23.2751,1.0,0.0101,2302,1.0,23.2751,0.0101
3/7/22,AIA,Anguilla,United Kingdom,18.2206,-63.0686,15002.0,2574,17157.7123,19.0,126.6498,2574,19.0,17157.7123,126.6498,9,59.992,0.0,0.0,9,0.0,59.992,0.0
3/7/22,BMU,Bermuda,United Kingdom,32.3078,-64.7505,62273.0,11743,18857.2897,109.0,175.0357,11743,109.0,18857.2897,175.0357,123,197.5174,0.0,0.0,123,0.0,197.5174,0.0
3/7/22,VGB,British Virgin Islands,United Kingdom,18.4207,-64.64,30237.0,6091,20144.1942,0.0,0.0,6091,0.0,20144.1942,0.0,62,205.0468,0.0,0.0,62,0.0,205.0468,0.0
3/7/22,CYM,Cayman Islands,United Kingdom,19.3133,-81.2546,65720.0,19373,29478.0889,0.0,0.0,19373,0.0,29478.0889,0.0,17,25.8673,0.0,0.0,17,0.0,25.8673,0.0
3/7/22,GBR,Channel Islands,United Kingdom,49.3723,-2.3644,170499.0,0,0.0,0.0,0.0,19245301,126120.0,11287632.772,73971.1083,0,0.0,0.0,0.0,162147,139.0,95101.4375,81.5254
3/7/22,FLK,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,3483.0,115,3301.7514,0.0,0.0,115,0.0,3301.7514,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3/7/22,GIB,Gibraltar,United Kingdom,36.1408,-5.3536,33691.0,15677,46531.7147,68.0,201.8343,15677,68.0,46531.7147,201.8343,101,299.7833,0.0,0.0,101,0.0,299.7833,0.0
3/7/22,GGY,Guernsey,United Kingdom,49.4482,-2.5895,63000.0,14434,22911.1111,0.0,0.0,14434,0.0,22911.1111,0.0,31,49.2063,0.0,0.0,31,0.0,49.2063,0.0
3/7/22,IMN,Isle of Man,United Kingdom,54.2361,-4.5481,85032.0,23604,27758.9613,276.0,324.5837,23604,276.0,27758.9613,324.5837,80,94.0822,0.0,0.0,80,0.0,94.0822,0.0
3/7/22,JEY,Jersey,United Kingdom,49.2138,-2.1358,109300.0,38796,35494.968,316.0,289.1125,38796,316.0,35494.968,289.1125,114,104.3001,1.0,0.9149,114,1.0,104.3001,0.9149
3/7/22,MSR,Montserrat,United Kingdom,16.7425,-62.1874,4999.0,164,3280.6561,0.0,0.0,164,0.0,3280.6561,0.0,2,40.008,0.0,0.0,2,0.0,40.008,0.0
3/7/22,SHN,"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,-7.9467,-14.3559,5661.0,4,70.6589,0.0,0.0,4,0.0,70.6589,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3/7/22,TCA,Turks and Caicos Islands,United Kingdom,21.694,-71.7979,38718.0,5867,15153.1587,0.0,0.0,5867,0.0,15153.1587,0.0,36,92.98,0.0,0.0,36,0.0,92.98,0.0
3/7/22,GBR,NA,United Kingdom,55.3781,-3.436,0.0,19245301,inf,126120.0,inf,19245301,126120.0,11287632.772,73971.1083,162147,inf,139.0,inf,162147,139.0,95101.4375,81.5254
3/7/22,URY,NA,Uruguay,-32.5228,-55.7658,3473727.0,855883,24638.7526,1508.0,43.4116,855883,1508.0,24638.7526,43.4116,7051,202.9808,5.0,0.1439,7051,5.0,202.9808,0.1439
3/7/22,UZB,NA,Uzbekistan,41.3775,64.5853,33469199.0,236967,708.0152,68.0,0.2032,236967,68.0,708.0152,0.2032,1637,4.8911,0.0,0.0,1637,0.0,4.8911,0.0
3/7/22,VUT,NA,Vanuatu,-15.3767,166.9592,292680.0,42,14.3501,24.0,8.2001,42,24.0,14.3501,8.2001,1,0.3417,0.0,0.0,1,0.0,0.3417,0.0
3/7/22,VEN,NA,Venezuela,6.4238,-66.5897,28435943.0,516817,1817.478,0.0,0.0,516817,0.0,1817.478,0.0,5649,19.8657,0.0,0.0,5649,0.0,19.8657,0.0
3/7/22,VNM,NA,Vietnam,14.0583,108.2772,97338583.0,4582058,4707.3399,147358.0,151.387,4582058,147358.0,4707.3399,151.387,40891,42.009,78.0,0.0801,40891,78.0,42.009,0.0801
3/7/22,PSE,NA,West Bank and Gaza,31.9522,35.2332,5101416.0,651700,12774.8845,1729.0,33.8926,651700,1729.0,12774.8845,33.8926,5581,109.401,24.0,0.4705,5581,24.0,109.401,0.4705
3/7/22,YEM,NA,Yemen,15.5527,48.5164,29825968.0,11781,39.4991,4.0,0.0134,11781,4.0,39.4991,0.0134,2138,7.1683,0.0,0.0,2138,0.0,7.1683,0.0
3/7/22,ZMB,NA,Zambia,-13.1339,27.8493,18383956.0,313910,1707.5215,89.0,0.4841,313910,89.0,1707.5215,0.4841,3959,21.5351,0.0,0.0,3959,0.0,21.5351,0.0
3/7/22,ZWE,NA,Zimbabwe,-19.0154,29.1549,14862927.0,239710,1612.8048,501.0,3.3708,239710,501.0,1612.8048,3.3708,5399,36.3253,0.0,0.0,5399,0.0,36.3253,0.0
3/7/22,ASM,American Samoa,US,-14.271,-170.132,55641.0,290,521.1984,94.0,168.9402,290,94.0,521.1984,168.9402,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3/7/22,GUM,Guam,US,13.4443,144.7937,164229.0,45542,27730.7905,0.0,0.0,45542,0.0,27730.7905,0.0,331,201.5478,0.0,0.0,331,0.0,201.5478,0.0
3/7/22,MNP,Northern Mariana Islands,US,15.0979,145.6739,55144.0,10155,18415.4214,29.0,52.5896,10155,29.0,18415.4214,52.5896,30,54.403,0.0,0.0,30,0.0,54.403,0.0
3/7/22,PRI,Puerto Rico,US,18.2398,-66.4074,3754939.0,459415,12234.9524,137.0,3.6485,459415,137.0,12234.9524,3.6485,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3/7/22,USA,Alabama,US,32.8843,-86.7101,4903185.0,1286655,26241.2085,3710.0,75.6651,78251116,55698.0,23803.4958,16.943,18569,378.713,89.0,1.8151,940966,1349.0,286.2359,0.4104
3/7/22,USA,Alaska,US,60.2817,-148.5762,740995.0,240363,32437.8707,466.0,62.8884,78251116,55698.0,23803.4958,16.943,1190,160.5949,0.0,0.0,940966,1349.0,286.2359,0.4104
3/7/22,USA,Arizona,US,33.6759,-111.4632,7278717.0,1980752,27212.9278,0.0,0.0,78251116,55698.0,23803.4958,16.943,27708,380.6715,0.0,0.0,940966,1349.0,286.2359,0.4104
3/7/22,USA,Arkansas,US,34.9119,-92.434,3017804.0,797197,26416.4604,308.0,10.2061,78251116,55698.0,23803.4958,16.943,10724,355.3577,11.0,0.3645,940966,1349.0,286.2359,0.4104
3/7/22,USA,California,US,37.844,-120.7286,39512223.0,9013917,22812.9837,6652.0,16.8353,78251116,55698.0,23803.4958,16.943,86623,219.2309,345.0,0.8731,940966,1349.0,286.2359,0.4104
3/7/22,USA,Colorado,US,38.9355,-105.4862,5758736.0,1320523,22930.7786,3197.0,55.5157,78251116,55698.0,23803.4958,16.943,11826,205.3576,16.0,0.2778,940966,1349.0,286.2359,0.4104
3/7/22,USA,Connecticut,US,41.6137,-72.6568,3565287.0,724719,20327.0873,2694.0,75.5619,78251116,55698.0,23803.4958,16.943,10537,295.5442,-1.0,-0.028,940966,1349.0,286.2359,0.4104
3/7/22,USA,Delaware,US,39.1093,-75.5332,973764.0,256406,26331.4314,55.0,5.6482,78251116,55698.0,23803.4958,16.943,2751,282.512,0.0,0.0,940966,1349.0,286.2359,0.4104
3/7/22,USA,District of Columbia,US,38.9042,-77.0166,705749.0,134678,19082.9884,0.0,0.0,78251116,55698.0,23803.4958,16.943,1321,187.177,0.0,0.0,940966,1349.0,286.2359,0.4104
3/7/22,USA,Florida,US,28.9408,-82.7007,21477737.0,5855090,27261.2054,0.0,0.0,78251116,55698.0,23803.4958,16.943,69008,321.3001,0.0,0.0,940966,1349.0,286.2359,0.4104
3/7/22,USA,Georgia,US,32.8085,-83.5774,10617423.0,2382699,22441.406,1878.0,17.6879,78251116,55698.0,23803.4958,16.943,34452,324.4855,64.0,0.6028,940966,1349.0,286.2359,0.4104
3/7/22,USA,Hawaii,US,21.0283,-157.3232,1415872.0,231659,16361.5779,87.0,6.1446,78251116,55698.0,23803.4958,16.943,1342,94.7826,0.0,0.0,940966,1349.0,286.2359,0.4104
3/7/22,USA,Idaho,US,44.2634,-114.4601,1787065.0,434157,24294.4157,1674.0,93.6731,78251116,55698.0,23803.4958,16.943,4796,268.373,8.0,0.4477,940966,1349.0,286.2359,0.4104
3/7/22,USA,Illinois,US,39.8436,-89.1783,12671821.0,3039712,23987.9651,2671.0,21.0783,78251116,55698.0,23803.4958,16.943,32956,260.0731,30.0,0.2367,940966,1349.0,286.2359,0.4104
3/7/22,USA,Indiana,US,39.8374,-86.2186,6732219.0,1685176,25031.5089,1437.0,21.3451,78251116,55698.0,23803.4958,16.943,22118,328.5395,8.0,0.1188,940966,1349.0,286.2359,0.4104
3/7/22,USA,Iowa,US,42.0299,-93.4655,3155070.0,754458,23912.5598,0.0,0.0,78251116,55698.0,23803.4958,16.943,9171,290.675,0.0,0.0,940966,1349.0,286.2359,0.4104
3/7/22,USA,Kansas,US,38.4854,-98.0846,2913314.0,768562,26381.0218,319.0,10.9497,78251116,55698.0,23803.4958,16.943,7988,274.1895,5.0,0.1716,940966,1349.0,286.2359,0.4104
3/7/22,USA,Kentucky,US,37.6221,-85.1999,4467673.0,1284135,28742.8153,0.0,0.0,78251116,55698.0,23803.4958,16.943,14018,313.7651,0.0,0.0,940966,1349.0,286.2359,0.4104
3/7/22,USA,Louisiana,US,31.0924,-91.8242,4648794.0,1164158,25042.1507,464.0,9.9811,78251116,55698.0,23803.4958,16.943,16785,361.0614,31.0,0.6668,940966,1349.0,286.2359,0.4104
3/7/22,USA,Maine,US,44.6877,-69.5238,1344212.0,230693,17161.9506,0.0,0.0,78251116,55698.0,23803.4958,16.943,2136,158.9035,0.0,0.0,940966,1349.0,286.2359,0.4104
3/7/22,USA,Maryland,US,39.0149,-76.6755,6045680.0,1004762,16619.5035,223.0,3.6886,78251116,55698.0,23803.4958,16.943,14125,233.6379,2.0,0.0331,940966,1349.0,286.2359,0.4104
3/7/22,USA,Massachusetts,US,42.0663,-71.4185,6892503.0,1543350,22391.7204,1704.0,24.7225,78251116,55698.0,23803.4958,16.943,19825,287.6314,22.0,0.3192,940966,1349.0,286.2359,0.4104
3/7/22,USA,Michigan,US,44.0436,-85.1817,9986857.0,2323547,23266.0486,1833.0,18.3541,78251116,55698.0,23803.4958,16.943,34639,346.8459,17.0,0.1702,940966,1349.0,286.2359,0.4104
3/7/22,USA,Minnesota,US,45.552,-94.431,5639632.0,1412865,25052.4325,1073.0,19.0261,78251116,55698.0,23803.4958,16.943,12201,216.3439,18.0,0.3192,940966,1349.0,286.2359,0.4104
3/7/22,USA,Mississippi,US,32.7927,-89.6457,2976149.0,791817,26605.422,609.0,20.4627,78251116,55698.0,23803.4958,16.943,12171,408.9513,20.0,0.672,940966,1349.0,286.2359,0.4104
3/7/22,USA,Missouri,US,38.4568,-92.4995,6626371.0,1405954,21217.5563,1028.0,15.5138,78251116,55698.0,23803.4958,16.943,19320,291.5623,-1.0,-0.0151,940966,1349.0,286.2359,0.4104
3/7/22,USA,Montana,US,46.9747,-109.7004,1068778.0,271191,25373.9317,161.0,15.0639,78251116,55698.0,23803.4958,16.943,3208,300.1559,4.0,0.3743,940966,1349.0,286.2359,0.4104
3/7/22,USA,Nebraska,US,41.3218,-99.039,1934408.0,471676,24383.4806,324.0,16.7493,78251116,55698.0,23803.4958,16.943,2230,115.2807,0.0,0.0,940966,1349.0,286.2359,0.4104
3/7/22,USA,Nevada,US,39.256,-117.564,3080156.0,685865,22267.2163,519.0,16.8498,78251116,55698.0,23803.4958,16.943,9819,318.7826,21.0,0.6818,940966,1349.0,286.2359,0.4104
3/7/22,USA,New Hampshire,US,43.479,-71.5777,1359711.0,291702,21453.2353,612.0,45.0096,78251116,55698.0,23803.4958,16.943,2378,174.8901,1.0,0.0735,940966,1349.0,286.2359,0.4104
3/7/22,USA,New Jersey,US,40.2864,-74.6224,8882190.0,2172168,24455.3201,961.0,10.8194,78251116,55698.0,23803.4958,16.943,33027,371.834,16.0,0.1801,940966,1349.0,286.2359,0.4104
3/7/22,USA,New Mexico,US,34.5494,-105.8871,2096829.0,507302,24193.7707,625.0,29.8069,78251116,55698.0,23803.4958,16.943,6988,333.2651,16.0,0.7631,940966,1349.0,286.2359,0.4104
3/7/22,USA,New York,US,42.5442,-75.4742,19453561.0,4937628,25381.6152,1033.0,5.3101,78251116,55698.0,23803.4958,16.943,67116,345.0062,15.0,0.0771,940966,1349.0,286.2359,0.4104
3/7/22,USA,North Carolina,US,35.6242,-79.5011,10488084.0,2602244,24811.4336,4230.0,40.3315,78251116,55698.0,23803.4958,16.943,22802,217.4086,39.0,0.3719,940966,1349.0,286.2359,0.4104
3/7/22,USA,North Dakota,US,47.3935,-100.2494,762062.0,238824,31339.1824,87.0,11.4164,78251116,55698.0,23803.4958,16.943,2211,290.1339,0.0,0.0,940966,1349.0,286.2359,0.4104
3/7/22,USA,Ohio,US,40.3107,-82.8354,11689100.0,2659929,22755.6356,431.0,3.6872,78251116,55698.0,23803.4958,16.943,37943,324.6016,16.0,0.1369,940966,1349.0,286.2359,0.4104
3/7/22,USA,Oklahoma,US,35.5019,-97.2514,3956971.0,1021453,25814.0128,0.0,0.0,78251116,55698.0,23803.4958,16.943,13277,335.5344,0.0,0.0,940966,1349.0,286.2359,0.4104
3/7/22,USA,Oregon,US,44.4924,-121.4769,4217737.0,697775,16543.8243,1058.0,25.0845,78251116,55698.0,23803.4958,16.943,6743,159.8725,34.0,0.8061,940966,1349.0,286.2359,0.4104
3/7/22,USA,Pennsylvania,US,40.8181,-77.6153,12801989.0,2764367,21593.2618,778.0,6.0772,78251116,55698.0,23803.4958,16.943,43600,340.5721,0.0,0.0,940966,1349.0,286.2359,0.4104
3/7/22,USA,Rhode Island,US,41.6551,-71.4641,1059361.0,327828,30945.8249,0.0,0.0,78251116,55698.0,23803.4958,16.943,3404,321.3258,0.0,0.0,940966,1349.0,286.2359,0.4104
3/7/22,USA,South Carolina,US,33.9575,-80.9834,5148714.0,1463842,28431.216,996.0,19.3446,78251116,55698.0,23803.4958,16.943,17186,333.7921,225.0,4.37,940966,1349.0,286.2359,0.4104
3/7/22,USA,South Dakota,US,44.2727,-99.3106,884659.0,236351,26716.6219,75.0,8.4778,78251116,55698.0,23803.4958,16.943,2834,320.3494,7.0,0.7913,940966,1349.0,286.2359,0.4104
3/7/22,USA,Tennessee,US,35.8851,-86.1087,6829174.0,1928718,28242.3321,568.0,8.3173,78251116,55698.0,23803.4958,16.943,24227,354.7574,26.0,0.3807,940966,1349.0,286.2359,0.4104
3/7/22,USA,Texas,US,31.6606,-98.6531,28995881.0,6568796,22654.2384,3605.0,12.4328,78251116,55698.0,23803.4958,16.943,85777,295.8248,43.0,0.1483,940966,1349.0,286.2359,0.4104
3/7/22,USA,Utah,US,39.6729,-111.5577,3205958.0,921224,28734.7495,545.0,16.9996,78251116,55698.0,23803.4958,16.943,4455,138.96,9.0,0.2807,940966,1349.0,286.2359,0.4104
3/7/22,USA,Vermont,US,44.1595,-72.6844,623989.0,112458,18022.4331,288.0,46.1547,78251116,55698.0,23803.4958,16.943,605,96.9568,0.0,0.0,940966,1349.0,286.2359,0.4104
3/7/22,USA,Virginia,US,37.5662,-78.5137,8535519.0,1648179,19309.6518,2388.0,27.9772,78251116,55698.0,23803.4958,16.943,19060,223.3022,105.0,1.2302,940966,1349.0,286.2359,0.4104
3/7/22,USA,Washington,US,47.2338,-120.7192,7614893.0,1429027,18766.2125,2050.0,26.9209,78251116,55698.0,23803.4958,16.943,12069,158.492,51.0,0.6697,940966,1349.0,286.2359,0.4104
3/7/22,USA,West Virginia,US,38.8143,-80.6175,1792147.0,493361,27529.0476,1085.0,60.5419,78251116,55698.0,23803.4958,16.943,6452,360.0151,12.0,0.6696,940966,1349.0,286.2359,0.4104
3/7/22,USA,Wisconsin,US,44.3951,-89.798,5822434.0,1575712,27062.7713,1131.0,19.4249,78251116,55698.0,23803.4958,16.943,13514,232.1022,25.0,0.4294,940966,1349.0,286.2359,0.4104
3/7/22,USA,Wyoming,US,43.0869,-107.1532,578759.0,155492,26866.4505,66.0,11.4037,78251116,55698.0,23803.4958,16.943,1741,300.8161,0.0,0.0,940966,1349.0,286.2359,0.4104
3/7/22,VIR,Virgin Islands,US,18.3358,-64.8963,107268.0,15440,14393.8546,14.0,13.0514,15440,14.0,14393.8546,13.0514,109,101.6146,0.0,0.0,109,0.0,101.6146,0.0
3/8/22,AFG,NA,Afghanistan,33.9391,67.71,38928341.0,175353,450.4507,353.0,0.9068,175353,353.0,450.4507,0.9068,7630,19.6001,4.0,0.0103,7630,4.0,19.6001,0.0103
3/8/22,ALB,NA,Albania,41.1533,20.1683,2877800.0,272337,9463.3748,87.0,3.0231,272337,87.0,9463.3748,3.0231,3483,121.03,0.0,0.0,3483,0.0,121.03,0.0
3/8/22,DZA,NA,Algeria,28.0339,1.6596,43851043.0,265323,605.0552,26.0,0.0593,265323,26.0,605.0552,0.0593,6858,15.6393,1.0,0.0023,6858,1.0,15.6393,0.0023
3/8/22,AND,NA,Andorra,42.5063,1.5218,77265.0,38710,50100.3041,90.0,116.4822,38710,90.0,50100.3041,116.4822,152,196.7256,1.0,1.2942,152,1.0,196.7256,1.2942
3/8/22,AGO,NA,Angola,-11.2027,17.8739,32866268.0,98829,300.7004,23.0,0.07,98829,23.0,300.7004,0.07,1900,5.781,0.0,0.0,1900,0.0,5.781,0.0
3/8/22,ATA,NA,Antarctica,-71.9499,23.347,,11,,0.0,,11,0.0,inf,,0,,0.0,,0,0.0,,
3/8/22,ATG,NA,Antigua and Barbuda,17.0608,-61.7964,97928.0,7455,7612.7359,0.0,0.0,7455,0.0,7612.7359,0.0,135,137.8564,0.0,0.0,135,0.0,137.8564,0.0
3/8/22,ARG,NA,Argentina,-38.4161,-63.6167,45195777.0,8949362,19801.3235,6474.0,14.3243,8949362,6474.0,19801.3235,14.3243,126901,280.7807,59.0,0.1305,126901,59.0,280.7807,0.1305
3/8/22,ARM,NA,Armenia,40.0691,45.0382,2963234.0,421541,14225.7075,140.0,4.7246,421541,140.0,14225.7075,4.7246,8552,288.6036,4.0,0.135,8552,4.0,288.6036,0.135
3/8/22,AUS,Australian Capital Territory,Australia,-35.4735,149.0124,428100.0,56474,13191.7776,1153.0,269.3296,3459870,30691.0,13589.5945,120.5474,34,7.9421,0.0,0.0,5495,31.0,21.5831,0.1218
3/8/22,AUS,New South Wales,Australia,-33.8688,151.2093,8118000.0,1405566,17314.1907,13144.0,161.9118,3459870,30691.0,13589.5945,120.5474,1960,24.1439,9.0,0.1109,5495,31.0,21.5831,0.1218
3/8/22,AUS,Northern Territory,Australia,-12.4634,130.8456,245600.0,43866,17860.7492,0.0,0.0,3459870,30691.0,13589.5945,120.5474,30,12.215,0.0,0.0,5495,31.0,21.5831,0.1218
3/8/22,AUS,Queensland,Australia,-27.4698,153.0251,5115500.0,608063,11886.6777,4799.0,93.8129,3459870,30691.0,13589.5945,120.5474,610,11.9245,13.0,0.2541,5495,31.0,21.5831,0.1218
3/8/22,AUS,South Australia,Australia,-34.9285,138.6007,1756500.0,164675,9375.1779,0.0,0.0,3459870,30691.0,13589.5945,120.5474,212,12.0695,0.0,0.0,5495,31.0,21.5831,0.1218
3/8/22,AUS,Tasmania,Australia,-42.8821,147.3272,535500.0,53390,9970.1214,1100.0,205.4155,3459870,30691.0,13589.5945,120.5474,26,4.8553,0.0,0.0,5495,31.0,21.5831,0.1218
3/8/22,AUS,Victoria,Australia,-37.8136,144.9631,6629900.0,1097997,16561.2905,6985.0,105.356,3459870,30691.0,13589.5945,120.5474,2611,39.3822,9.0,0.1357,5495,31.0,21.5831,0.1218
3/8/22,AUS,Western Australia,Australia,-31.9505,115.8605,2630600.0,29839,1134.304,3510.0,133.4296,3459870,30691.0,13589.5945,120.5474,12,0.4562,0.0,0.0,5495,31.0,21.5831,0.1218
3/8/22,AUT,NA,Austria,47.5162,14.5501,9006400.0,2924852,32475.262,30939.0,343.5224,2924852,30939.0,32475.262,343.5224,15071,167.3366,45.0,0.4996,15071,45.0,167.3366,0.4996
3/8/22,AZE,NA,Azerbaijan,40.1431,47.5769,10139175.0,789757,7789.1643,276.0,2.7221,789757,276.0,7789.1643,2.7221,9547,94.1595,16.0,0.1578,9547,16.0,94.1595,0.1578
3/8/22,BHS,NA,Bahamas,25.0259,-78.0359,393248.0,33180,8437.4237,4.0,1.0172,33180,4.0,8437.4237,1.0172,771,196.0595,0.0,0.0,771,0.0,196.0595,0.0
3/8/22,BHR,NA,Bahrain,26.0275,50.55,1701583.0,530730,31190.368,1896.0,111.4257,530730,1896.0,31190.368,111.4257,1461,85.8612,2.0,0.1175,1461,2.0,85.8612,0.1175
3/8/22,BGD,NA,Bangladesh,23.685,90.3563,164689383.0,1948148,1182.9226,446.0,0.2708,1948148,446.0,1182.9226,0.2708,29096,17.6672,7.0,0.0043,29096,7.0,17.6672,0.0043
3/8/22,BRB,NA,Barbados,13.1939,-59.5432,287371.0,56376,19617.8459,156.0,54.2852,56376,156.0,19617.8459,54.2852,323,112.3983,1.0,0.348,323,1.0,112.3983,0.348
3/8/22,BLR,NA,Belarus,53.7098,27.9534,9449321.0,932949,9873.1856,742.0,7.8524,932949,742.0,9873.1856,7.8524,6594,69.7828,15.0,0.1587,6594,15.0,69.7828,0.1587
3/8/22,BEL,NA,Belgium,50.8333,4.4699,11492641.0,3609122,31403.7652,7495.0,65.2156,3609122,7495.0,31403.7652,65.2156,30313,263.7601,17.0,0.1479,30313,17.0,263.7601,0.1479
3/8/22,BLZ,NA,Belize,17.1899,-88.4976,397621.0,56952,14323.1872,76.0,19.1137,56952,76.0,14323.1872,19.1137,652,163.9752,1.0,0.2515,652,1.0,163.9752,0.2515
3/8/22,BEN,NA,Benin,9.3077,2.3158,12123198.0,26575,219.2078,0.0,0.0,26575,0.0,219.2078,0.0,163,1.3445,0.0,0.0,163,0.0,1.3445,0.0
3/8/22,BTN,NA,Bhutan,27.5142,90.4336,771612.0,15560,2016.5575,441.0,57.1531,15560,441.0,2016.5575,57.1531,7,0.9072,0.0,0.0,7,0.0,0.9072,0.0
3/8/22,BOL,NA,Bolivia,-16.2902,-63.5887,11673029.0,895424,7670.8796,326.0,2.7928,895424,326.0,7670.8796,2.7928,21469,183.9197,6.0,0.0514,21469,6.0,183.9197,0.0514
3/8/22,BIH,NA,Bosnia and Herzegovina,43.9159,17.6791,3280815.0,372645,11358.3058,167.0,5.0902,372645,167.0,11358.3058,5.0902,15590,475.1868,15.0,0.4572,15590,15.0,475.1868,0.4572
3/8/22,BWA,NA,Botswana,-22.3285,24.6849,2351625.0,263950,11224.1535,0.0,0.0,263950,0.0,11224.1535,0.0,2619,111.3698,0.0,0.0,2619,0.0,111.3698,0.0
3/8/22,BRA,NA,Brazil,-14.235,-51.9253,212559409.0,29152318,13714.9036,74487.0,35.0429,29152318,74487.0,13714.9036,35.0429,653134,307.2713,486.0,0.2286,653134,486.0,307.2713,0.2286
3/8/22,BRN,NA,Brunei,4.5353,114.7277,437483.0,97018,22176.4046,3984.0,910.664,97018,3984.0,22176.4046,910.664,151,34.5156,4.0,0.9143,151,4.0,34.5156,0.9143
3/8/22,BGR,NA,Bulgaria,42.7339,25.4858,6948445.0,1105968,15916.7699,2180.0,31.3739,1105968,2180.0,15916.7699,31.3739,35964,517.5834,41.0,0.5901,35964,41.0,517.5834,0.5901
3/8/22,BFA,NA,Burkina Faso,12.2383,-1.5616,20903278.0,20751,99.2715,0.0,0.0,20751,0.0,99.2715,0.0,375,1.794,0.0,0.0,375,0.0,1.794,0.0
3/8/22,MMR,NA,Burma,21.9162,95.956,54409794.0,601020,1104.6173,1401.0,2.5749,601020,1401.0,1104.6173,2.5749,19394,35.6443,3.0,0.0055,19394,3.0,35.6443,0.0055
3/8/22,BDI,NA,Burundi,-3.3731,29.9189,11890781.0,38178,321.0723,0.0,0.0,38178,0.0,321.0723,0.0,38,0.3196,0.0,0.0,38,0.0,0.3196,0.0
3/8/22,CPV,NA,Cabo Verde,16.5388,-23.0418,555988.0,55903,10054.7134,5.0,0.8993,55903,5.0,10054.7134,0.8993,401,72.1239,0.0,0.0,401,0.0,72.1239,0.0
3/8/22,KHM,NA,Cambodia,11.55,104.9167,16718971.0,133065,795.8923,357.0,2.1353,133065,357.0,795.8923,2.1353,3043,18.2009,1.0,0.006,3043,1.0,18.2009,0.006
3/8/22,CMR,NA,Cameroon,3.848,11.5021,26545864.0,119322,449.4938,0.0,0.0,119322,0.0,449.4938,0.0,1926,7.2554,0.0,0.0,1926,0.0,7.2554,0.0
3/8/22,CAN,Alberta,Canada,53.9333,-116.5765,4442879.0,529184,11910.8353,467.0,10.5112,3349686,4153.0,8758.2402,10.8586,3979,89.559,7.0,0.1576,37148,66.0,97.1288,0.1726
3/8/22,CAN,British Columbia,Canada,53.7267,-127.6476,5214805.0,351141,6733.5404,200.0,3.8352,3349686,4153.0,8758.2402,10.8586,2915,55.8985,1.0,0.0192,37148,66.0,97.1288,0.1726
3/8/22,CAN,Diamond Princess,Canada,,,,0,,0.0,,3349686,4153.0,8758.2402,10.8586,1,,0.0,,37148,66.0,97.1288,0.1726
3/8/22,CAN,Grand Princess,Canada,,,,13,,0.0,,3349686,4153.0,8758.2402,10.8586,0,,0.0,,37148,66.0,97.1288,0.1726
3/8/22,CAN,Manitoba,Canada,53.7609,-98.8139,1383765.0,132089,9545.6237,141.0,10.1896,3349686,4153.0,8758.2402,10.8586,1700,122.8532,0.0,0.0,37148,66.0,97.1288,0.1726
3/8/22,CAN,New Brunswick,Canada,46.5653,-66.4619,789225.0,40312,5107.7956,242.0,30.663,3349686,4153.0,8758.2402,10.8586,312,39.5325,1.0,0.1267,37148,66.0,97.1288,0.1726
3/8/22,CAN,Newfoundland and Labrador,Canada,53.1355,-57.6604,520553.0,27507,5284.1882,535.0,102.7753,3349686,4153.0,8758.2402,10.8586,68,13.063,0.0,0.0,37148,66.0,97.1288,0.1726
3/8/22,CAN,Northwest Territories,Canada,64.8255,-124.8457,45504.0,9325,20492.7039,94.0,206.5752,3349686,4153.0,8758.2402,10.8586,19,41.7546,0.0,0.0,37148,66.0,97.1288,0.1726
3/8/22,CAN,Nova Scotia,Canada,44.682,-63.7443,992055.0,47089,4746.6118,0.0,0.0,3349686,4153.0,8758.2402,10.8586,212,21.3698,0.0,0.0,37148,66.0,97.1288,0.1726
